dataset_id,species_id,protocol_id,start_date,end_date
,2020,200,2011-03-21,2012-02-27
,2020,223,2012-02-28,
,2021,38,1970-01-01,2011-03-20
,2021,200,2011-03-21,2012-02-27
,2021,223,2012-02-28,
,2022,38,1970-01-01,2011-03-20
,2022,200,2011-03-21,2012-02-27
,2022,223,2012-02-28,
,2023,38,1970-01-01,2011-03-20
,2023,200,2011-03-21,2012-02-27
,2023,223,2012-02-28,
,2024,38,1970-01-01,2011-03-20
,2024,200,2011-03-21,2012-02-27
,2024,223,2012-02-28,
,2025,38,1970-01-01,2011-03-20
,2025,200,2011-03-21,2012-02-27
,2025,364,2012-02-28,
,2026,38,1970-01-01,2011-03-20
,2026,200,2011-03-21,2012-02-27
,2026,223,2012-02-28,
,2027,36,1970-01-01,2011-03-20
,2027,209,2011-03-21,2012-02-27
,2027,321,2012-02-28,
,2028,48,1970-01-01,2011-03-20
,2028,206,2011-03-21,2012-02-27
,2028,230,2012-02-28,
,2029,48,1970-01-01,2011-03-20
,2029,206,2011-03-21,2012-02-27
,2029,230,2012-02-28,
,2030,41,1970-01-01,2011-03-20
,2030,214,2011-03-21,2012-02-27
,2030,313,2012-02-28,
,2031,38,1970-01-01,2011-03-20
,2031,200,2011-03-21,2012-02-27
,2031,364,2012-02-28,
,2032,38,1970-01-01,2011-03-20
,2032,200,2011-03-21,2012-02-27
,2032,223,2012-02-28,
,2033,38,1970-01-01,2011-03-20
,2033,200,2011-03-21,2012-02-27
,2033,223,2012-02-28,
,2034,38,1970-01-01,2011-03-20
,2034,200,2011-03-21,2012-02-27
,2034,223,2012-02-28,
,2035,38,1970-01-01,2011-03-20
,2035,200,2011-03-21,2012-02-27
,2035,223,2012-02-28,
,2036,36,1970-01-01,2011-03-20
,2036,210,2011-03-21,2012-02-27
,2036,234,2012-02-28,
,2037,38,1970-01-01,2011-03-20
,2037,200,2011-03-21,2012-02-27
,2037,223,2012-02-28,
,2038,38,1970-01-01,2011-03-20
,2038,200,2011-03-21,2012-02-27
,2038,223,2012-02-28,
,2039,38,1970-01-01,2011-03-20
,2039,200,2011-03-21,2012-02-27
,2039,223,2012-02-28,
,2040,38,1970-01-01,2011-03-20
,2040,200,2011-03-21,2012-02-27
,2040,223,2012-02-28,
,2041,38,1970-01-01,2011-03-20
,2041,200,2011-03-21,2012-02-27
,2041,223,2012-02-28,
,2042,36,1970-01-01,2011-03-20
,2042,209,2011-03-21,2012-02-27
,2042,233,2012-02-28,
,2043,37,1970-01-01,2011-03-20
,2043,210,2011-03-21,2012-02-27
,2043,234,2012-02-28,
,2044,37,1970-01-01,2011-03-20
,2044,210,2011-03-21,2012-02-27
,2044,234,2012-02-28,
,2045,102,1970-01-01,2011-03-20
,2045,215,2011-03-21,2012-02-27
,2045,265,2012-02-28,
,2046,37,1970-01-01,2011-03-20
,2046,210,2011-03-21,2012-02-27
,2046,234,2012-02-28,
,2047,37,1970-01-01,2011-03-20
,2047,210,2011-03-21,2012-02-27
,2047,234,2012-02-28,
,2048,37,1970-01-01,2011-03-20
,2048,210,2011-03-21,2012-02-27
,2048,234,2012-02-28,
,2049,37,1970-01-01,2011-03-20
,2049,210,2011-03-21,2012-02-27
,2049,234,2012-02-28,
,2050,37,1970-01-01,2011-03-20
,2050,210,2011-03-21,2012-02-27
,2050,234,2012-02-28,
,2051,37,1970-01-01,2011-03-20
,2051,210,2011-03-21,2012-02-27
,2051,265,2012-02-28,
,2052,37,1970-01-01,2011-03-20
,2052,210,2011-03-21,2012-02-27
,2052,234,2012-02-28,
,2053,37,1970-01-01,2011-03-20
,2053,210,2011-03-21,2012-02-27
,2053,234,2012-02-28,
,2054,102,1970-01-01,2011-03-20
,2054,215,2011-03-21,2012-02-27
,2054,239,2012-02-28,
,2055,38,1970-01-01,2011-03-20
,2055,200,2011-03-21,2012-02-27
,2055,223,2012-02-28,
,2056,38,1970-01-01,2011-03-20
,2056,200,2011-03-21,2012-02-27
,2056,223,2012-02-28,
,2057,41,1970-01-01,2011-03-20
,2057,214,2011-03-21,2012-02-27
,2057,238,2012-02-28,
,2058,38,1970-01-01,2011-03-20
,2058,200,2011-03-21,2012-02-27
,2058,223,2012-02-28,
,2059,36,1970-01-01,2011-03-20
,2059,209,2011-03-21,2012-02-27
,2059,233,2012-02-28,
,2060,36,1970-01-01,2011-03-20
,2060,209,2011-03-21,2012-02-27
,2060,233,2012-02-28,
,2061,36,1970-01-01,2011-03-20
,2061,209,2011-03-21,2012-02-27
,2061,233,2012-02-28,
,2062,38,1970-01-01,2011-03-20
,2062,200,2011-03-21,2012-02-27
,2062,223,2012-02-28,
,2063,38,1970-01-01,2011-03-20
,2063,200,2011-03-21,2012-02-27
,2063,223,2012-02-28,
,2064,41,1970-01-01,2011-03-20
,2064,214,2011-03-21,2012-02-27
,2064,242,2012-02-28,
,2065,43,1970-01-01,2011-03-20
,2065,203,2011-03-21,2012-02-27
,2065,227,2012-02-28,
,2066,37,1970-01-01,2011-03-20
,2066,210,2011-03-21,2012-02-27
,2066,234,2012-02-28,
,2067,38,1970-01-01,2011-03-20
,2067,200,2011-03-21,2012-02-27
,2067,223,2012-02-28,
,2068,38,1970-01-01,2011-03-20
,2068,200,2011-03-21,2012-02-27
,2068,223,2012-02-28,
,2069,38,1970-01-01,2011-03-20
,2069,200,2011-03-21,2012-02-27
,2069,223,2012-02-28,
,2070,38,1970-01-01,2011-03-20
,2070,200,2011-03-21,2012-02-27
,2070,223,2012-02-28,
,2071,36,1970-01-01,2011-03-20
,2071,209,2011-03-21,2012-02-27
,2071,233,2012-02-28,
,2072,38,1970-01-01,2011-03-20
,2072,200,2011-03-21,2012-02-27
,2072,223,2012-02-28,
,2073,38,1970-01-01,2011-03-20
,2073,200,2011-03-21,2012-02-27
,2073,223,2012-02-28,
,2074,38,1970-01-01,2011-03-20
,2074,200,2011-03-21,2012-02-27
,2074,223,2012-02-28,
,2075,43,1970-01-01,2011-03-20
,2075,203,2011-03-21,2012-02-27
,2075,227,2012-02-28,
,2076,43,1970-01-01,2011-03-20
,2076,203,2011-03-21,2012-02-27
,2076,227,2012-02-28,
,2077,43,1970-01-01,2011-03-20
,2077,203,2011-03-21,2012-02-27
,2077,227,2012-02-28,
,2078,38,1970-01-01,2011-03-20
,2078,200,2011-03-21,2012-02-27
,2078,223,2012-02-28,
,2079,38,1970-01-01,2011-03-20
,2079,200,2011-03-21,2012-02-27
,2079,223,2012-02-28,
,2080,41,1970-01-01,2011-03-20
,2080,214,2011-03-21,2012-02-27
,2080,313,2012-02-28,
,2081,38,1970-01-01,2011-03-20
,2081,200,2011-03-21,2012-02-27
,2081,223,2012-02-28,
,2082,41,1970-01-01,2011-03-20
,2082,214,2011-03-21,2012-02-27
,2082,321,2012-02-28,
,2083,38,1970-01-01,2011-03-20
,2083,200,2011-03-21,2012-02-27
,2083,223,2012-02-28,
,2084,38,1970-01-01,2011-03-20
,2084,200,2011-03-21,2012-02-27
,2084,223,2012-02-28,
,2085,41,1970-01-01,2011-03-20
,2085,214,2011-03-21,2012-02-27
,2085,321,2012-02-28,
,2086,38,1970-01-01,2011-03-20
,2086,200,2011-03-21,2012-02-27
,2086,223,2012-02-28,
,2087,36,1970-01-01,2011-03-20
,2087,210,2011-03-21,2012-02-27
,2087,234,2012-02-28,
,2088,38,1970-01-01,2011-03-20
,2088,200,2011-03-21,2012-02-27
,2088,223,2012-02-28,
,2089,38,1970-01-01,2011-03-20
,2089,200,2011-03-21,2012-02-27
,2089,223,2012-02-28,
,2090,43,1970-01-01,2011-03-20
,2090,203,2011-03-21,2012-02-27
,2090,227,2012-02-28,
,2091,43,1970-01-01,2011-03-20
,2091,203,2011-03-21,2012-02-27
,2091,227,2012-02-28,
,2092,41,1970-01-01,2011-03-20
,2092,214,2011-03-21,2012-02-27
,2092,313,2012-02-28,
,2093,36,1970-01-01,2011-03-20
,2093,209,2011-03-21,2012-02-27
,2093,233,2012-02-28,
,2094,38,1970-01-01,2011-03-20
,2094,200,2011-03-21,2012-02-27
,2094,223,2012-02-28,
,2095,38,1970-01-01,2011-03-20
,2095,200,2011-03-21,2012-02-27
,2095,223,2012-02-28,
,2096,38,1970-01-01,2011-03-20
,2096,200,2011-03-21,2012-02-27
,2096,223,2012-02-28,2023-01-26
,2096,364,2023-01-27,
,2097,36,1970-01-01,2011-03-20
,2097,209,2011-03-21,2012-02-27
,2097,233,2012-02-28,
,2098,43,1970-01-01,2011-03-20
,2098,203,2011-03-21,2012-02-27
,2098,227,2012-02-28,
,2099,38,1970-01-01,2011-03-20
,2099,200,2011-03-21,2012-02-27
,2099,223,2012-02-28,
,2100,38,1970-01-01,2011-03-20
,2100,200,2011-03-21,2012-02-27
,2100,223,2012-02-28,
,2101,36,1970-01-01,2011-03-20
,2101,209,2011-03-21,2012-02-27
,2101,233,2012-02-28,
,2102,91,1970-01-01,2011-03-20
,2102,194,2011-03-21,2014-01-28
,2102,396,2014-01-29,
,2103,91,1970-01-01,2011-03-20
,2103,194,2011-03-21,2014-01-28
,2103,396,2014-01-29,
,2104,38,1970-01-01,2011-03-20
,2104,200,2011-03-21,2012-02-27
,2104,223,2012-02-28,
,2105,43,1970-01-01,2011-03-20
,2105,203,2011-03-21,2012-02-27
,2105,227,2012-02-28,
,2106,38,1970-01-01,2011-03-20
,2106,200,2011-03-21,2012-02-27
,2106,223,2012-02-28,
,2107,38,1970-01-01,2011-03-20
,2107,200,2011-03-21,2012-02-27
,2107,223,2012-02-28,
,2108,38,1970-01-01,2011-03-20
,2108,219,2011-03-21,2012-02-27
,2108,223,2012-02-28,
,2109,38,1970-01-01,2011-03-20
,2109,219,2011-03-21,2012-02-27
,2109,223,2012-02-28,
,2110,38,1970-01-01,2011-03-20
,2110,200,2011-03-21,2012-02-27
,2110,223,2012-02-28,
,2111,38,1970-01-01,2011-03-20
,2111,200,2011-03-21,2012-02-27
,2111,223,2012-02-28,
,2112,43,1970-01-01,2011-03-20
,2112,203,2011-03-21,2012-02-27
,2112,227,2012-02-28,
,2113,38,1970-01-01,2011-03-20
,2113,200,2011-03-21,2012-02-27
,2113,223,2012-02-28,
,2114,38,1970-01-01,2011-03-20
,2114,200,2011-03-21,2012-02-27
,2114,223,2012-02-28,
,2115,129,1970-01-01,2011-03-20
,2115,204,2011-03-21,2012-02-27
,2115,228,2012-02-28,
,2116,36,1970-01-01,2011-03-20
,2116,209,2011-03-21,2012-02-27
,2116,233,2012-02-28,
,2117,38,1970-01-01,2011-03-20
,2117,200,2011-03-21,2012-02-27
,2117,223,2012-02-28,
,2118,38,1970-01-01,2011-03-20
,2118,200,2011-03-21,2012-02-27
,2118,223,2012-02-28,
,2119,38,1970-01-01,2011-03-20
,2119,219,2011-03-21,2012-02-27
,2119,223,2012-02-28,
,2120,38,1970-01-01,2011-03-20
,2120,200,2011-03-21,2012-02-27
,2120,223,2012-02-28,
,2121,38,1970-01-01,2011-03-20
,2121,200,2011-03-21,2012-02-27
,2121,223,2012-02-28,
,2122,38,1970-01-01,2011-03-20
,2122,200,2011-03-21,2012-02-27
,2122,397,2012-02-28,
,2123,38,1970-01-01,2011-03-20
,2123,200,2011-03-21,2012-02-27
,2123,223,2012-02-28,
,2124,38,1970-01-01,2011-03-20
,2124,200,2011-03-21,2012-02-27
,2124,223,2012-02-28,
,2125,38,1970-01-01,2011-03-20
,2125,200,2011-03-21,2012-02-27
,2125,223,2012-02-28,
,2126,38,1970-01-01,2011-03-20
,2126,200,2011-03-21,2012-02-27
,2126,223,2012-02-28,
,2127,38,1970-01-01,2011-03-20
,2127,200,2011-03-21,2012-02-27
,2127,223,2012-02-28,
,2128,43,1970-01-01,2011-03-20
,2128,203,2011-03-21,2012-02-27
,2128,227,2012-02-28,
,2129,38,1970-01-01,2011-03-20
,2129,200,2011-03-21,2012-02-27
,2129,223,2012-02-28,
,2130,38,1970-01-01,2011-03-20
,2130,219,2011-03-21,2012-02-27
,2130,223,2012-02-28,
,2131,36,1970-01-01,2011-03-20
,2131,209,2011-03-21,2012-02-27
,2131,233,2012-02-28,
,2132,38,1970-01-01,2011-03-20
,2132,200,2011-03-21,2012-02-27
,2132,223,2012-02-28,
,2133,50,1970-01-01,2011-03-20
,2133,217,2011-03-21,2012-02-27
,2133,243,2012-02-28,
,2134,38,1970-01-01,2011-03-20
,2134,200,2011-03-21,2012-02-27
,2134,226,2012-02-28,
,2135,38,1970-01-01,2011-03-20
,2135,200,2011-03-21,2012-02-27
,2135,223,2012-02-28,
,2136,38,1970-01-01,2011-03-20
,2136,200,2011-03-21,2012-02-27
,2136,223,2012-02-28,
,2137,38,1970-01-01,2011-03-20
,2137,200,2011-03-21,2012-02-27
,2137,223,2012-02-28,
,2138,36,1970-01-01,2011-03-20
,2138,209,2011-03-21,2012-02-27
,2138,233,2012-02-28,
,2139,41,1970-01-01,2011-03-20
,2139,214,2011-03-21,2012-02-27
,2139,242,2012-02-28,
,2140,36,1970-01-01,2011-03-20
,2140,209,2011-03-21,2012-02-27
,2140,233,2012-02-28,
,2141,38,1970-01-01,2011-03-20
,2141,200,2011-03-21,2012-02-27
,2141,223,2012-02-28,
,2142,36,1970-01-01,2011-03-20
,2142,209,2011-03-21,2012-02-27
,2142,233,2012-02-28,
,2143,37,1970-01-01,2011-03-20
,2143,210,2011-03-21,2012-02-27
,2143,234,2012-02-28,
,2144,38,1970-01-01,2011-03-20
,2144,200,2011-03-21,2012-02-27
,2144,223,2012-02-28,
,2145,36,1970-01-01,2011-03-20
,2145,209,2011-03-21,2012-02-27
,2145,233,2012-02-28,
,2146,38,1970-01-01,2011-03-20
,2146,200,2011-03-21,2012-02-27
,2146,223,2012-02-28,
,2147,38,1970-01-01,2011-03-20
,2147,200,2011-03-21,2012-02-27
,2147,223,2012-02-28,
,2148,38,1970-01-01,2011-03-20
,2148,200,2011-03-21,2012-02-27
,2148,223,2012-02-28,
,2149,38,1970-01-01,2011-03-20
,2149,200,2011-03-21,2012-02-27
,2149,226,2012-02-28,
,2150,38,1970-01-01,2011-03-20
,2150,200,2011-03-21,2012-02-27
,2150,223,2012-02-28,
,2151,38,1970-01-01,2011-03-20
,2151,200,2011-03-21,2012-02-27
,2151,223,2012-02-28,
,2152,38,1970-01-01,2011-03-20
,2152,200,2011-03-21,2012-02-27
,2152,223,2012-02-28,
,2153,38,1970-01-01,2011-03-20
,2153,200,2011-03-21,2012-02-27
,2153,223,2012-02-28,
,2154,38,1970-01-01,2011-03-20
,2154,200,2011-03-21,2012-02-27
,2154,223,2012-02-28,
,2155,38,1970-01-01,2011-03-20
,2155,200,2011-03-21,2012-02-27
,2155,223,2012-02-28,
,2156,38,1970-01-01,2011-03-20
,2156,200,2011-03-21,2012-02-27
,2156,364,2012-02-28,
,2157,38,1970-01-01,2011-03-20
,2157,200,2011-03-21,2012-02-27
,2157,223,2012-02-28,
,2158,38,1970-01-01,2011-03-20
,2158,200,2011-03-21,2012-02-27
,2158,223,2012-02-28,
,2159,38,1970-01-01,2011-03-20
,2159,200,2011-03-21,2012-02-27
,2159,223,2012-02-28,
,2160,38,1970-01-01,2011-03-20
,2160,200,2011-03-21,2012-02-27
,2160,223,2012-02-28,
,2161,38,1970-01-01,2011-03-20
,2161,200,2011-03-21,2012-02-27
,2161,223,2012-02-28,
,2162,36,1970-01-01,2011-03-20
,2162,210,2011-03-21,2012-02-27
,2162,322,2012-02-28,
,2163,38,1970-01-01,2011-03-20
,2163,200,2011-03-21,2012-02-27
,2163,223,2012-02-28,
,2164,41,1970-01-01,2011-03-20
,2164,215,2011-03-21,2012-02-27
,2164,265,2012-02-28,
,2165,38,1970-01-01,2011-03-20
,2165,200,2011-03-21,2012-02-27
,2165,223,2012-02-28,
,2166,38,1970-01-01,2011-03-20
,2166,200,2011-03-21,2012-02-27
,2166,223,2012-02-28,
,2167,129,1970-01-01,2011-03-20
,2167,204,2011-03-21,2012-02-27
,2167,228,2012-02-28,
,2168,38,1970-01-01,2011-03-20
,2168,200,2011-03-21,2012-02-27
,2168,364,2012-02-28,
,2169,38,1970-01-01,2011-03-20
,2169,200,2011-03-21,2012-02-27
,2169,223,2012-02-28,
,2170,43,1970-01-01,2011-03-20
,2170,203,2011-03-21,2012-02-27
,2170,227,2012-02-28,
,2171,38,1970-01-01,2011-03-20
,2171,200,2011-03-21,2012-02-27
,2171,226,2012-02-28,
,2172,38,1970-01-01,2011-03-20
,2172,200,2011-03-21,2012-02-27
,2172,223,2012-02-28,
,2173,38,1970-01-01,2011-03-20
,2173,200,2011-03-21,2012-02-27
,2173,364,2012-02-28,
,2174,38,1970-01-01,2011-03-20
,2174,200,2011-03-21,2012-02-27
,2174,223,2012-02-28,
,2175,38,1970-01-01,2011-03-20
,2175,200,2011-03-21,2012-02-27
,2175,223,2012-02-28,
,2176,38,1970-01-01,2011-03-20
,2176,200,2011-03-21,2012-02-27
,2176,223,2012-02-28,
,2177,38,1970-01-01,2011-03-20
,2177,200,2011-03-21,2012-02-27
,2177,223,2012-02-28,
,2178,38,1970-01-01,2011-03-20
,2178,200,2011-03-21,2012-02-27
,2178,223,2012-02-28,
,2179,38,1970-01-01,2011-03-20
,2179,200,2011-03-21,2012-02-27
,2179,223,2012-02-28,
,2180,38,1970-01-01,2011-03-20
,2180,200,2011-03-21,2012-02-27
,2180,223,2012-02-28,
,2181,38,1970-01-01,2011-03-20
,2181,200,2011-03-21,2012-02-27
,2181,223,2012-02-28,
,2182,38,1970-01-01,2011-03-20
,2182,200,2011-03-21,2012-02-27
,2182,223,2012-02-28,
,2183,38,1970-01-01,2011-03-20
,2183,200,2011-03-21,2012-02-27
,2183,223,2012-02-28,
,2184,38,1970-01-01,2011-03-20
,2184,200,2011-03-21,2012-02-27
,2184,223,2012-02-28,
,2185,38,1970-01-01,2011-03-20
,2185,200,2011-03-21,2012-02-27
,2185,223,2012-02-28,
,2186,38,1970-01-01,2011-03-20
,2186,200,2011-03-21,2012-02-27
,2186,223,2012-02-28,
,2187,38,1970-01-01,2011-03-20
,2187,200,2011-03-21,2012-02-27
,2187,223,2012-02-28,
,2188,38,1970-01-01,2011-03-20
,2188,200,2011-03-21,2012-02-27
,2188,223,2012-02-28,
,2189,38,1970-01-01,2011-03-20
,2189,200,2011-03-21,2012-02-27
,2189,223,2012-02-28,
,2190,43,1970-01-01,2011-03-20
,2190,203,2011-03-21,2012-02-27
,2190,227,2012-02-28,
,2191,38,1970-01-01,2011-03-20
,2191,219,2011-03-21,2012-02-27
,2191,223,2012-02-28,
,2192,38,1970-01-01,2011-03-20
,2192,200,2011-03-21,2012-02-27
,2192,223,2012-02-28,
,2193,38,1970-01-01,2011-03-20
,2193,200,2011-03-21,2012-02-27
,2193,223,2012-02-28,
,2194,36,1970-01-01,2011-03-20
,2194,209,2011-03-21,2012-02-27
,2194,233,2012-02-28,
,2195,38,1970-01-01,2011-03-20
,2195,219,2011-03-21,2012-02-27
,2195,223,2012-02-28,
,2196,38,1970-01-01,2011-03-20
,2196,219,2011-03-21,2012-02-27
,2196,223,2012-02-28,
,2197,38,1970-01-01,2011-03-20
,2197,219,2011-03-21,2012-02-27
,2197,223,2012-02-28,
,2198,262,1970-01-01,2017-02-05
,2198,346,2017-02-06,
,2199,60,1970-01-01,2011-03-20
,2199,175,2011-03-21,2017-02-05
,2199,347,2017-02-06,
,2200,60,1970-01-01,2011-03-20
,2200,174,2011-03-21,2017-02-05
,2200,362,2017-02-06,
,2201,400,1970-01-01,
,2202,73,1970-01-01,2011-03-20
,2202,147,2011-03-21,2014-01-28
,2202,271,2014-01-29,2019-02-04
,2202,376,2019-02-05,
,2203,72,1970-01-01,2011-03-20
,2203,145,2011-03-21,2020-02-16
,2203,389,2020-02-17,
,2204,399,1970-01-01,
,2205,402,1970-01-01,
,2206,402,1970-01-01,
,2207,402,1970-01-01,
,2208,402,1970-01-01,
,2209,403,1970-01-01,
,2210,38,1970-01-01,2011-03-20
,2210,200,2011-03-21,2012-02-27
,2210,223,2012-02-28,
,2211,38,1970-01-01,2011-03-20
,2211,200,2011-03-21,2012-02-27
,2211,223,2012-02-28,
,2212,41,1970-01-01,2011-03-20
,2212,214,2011-03-21,2012-02-27
,2212,242,2012-02-28,
,2213,36,1970-01-01,2011-03-20
,2213,209,2011-03-21,2012-02-27
,2213,233,2012-02-28,
,2214,43,1970-01-01,2011-03-20
,2214,203,2011-03-21,2012-02-27
,2214,227,2012-02-28,
,2215,43,1970-01-01,2011-03-20
,2215,203,2011-03-21,2012-02-27
,2215,227,2012-02-28,
,2216,38,1970-01-01,2011-03-20
,2216,200,2011-03-21,2012-02-27
,2216,223,2012-02-28,
,2217,36,1970-01-01,2011-03-20
,2217,209,2011-03-21,2012-02-27
,2217,233,2012-02-28,
,2218,38,1970-01-01,2011-03-20
,2218,200,2011-03-21,2012-02-27
,2218,223,2012-02-28,
,2219,38,1970-01-01,2011-03-20
,2219,200,2011-03-21,2012-02-27
,2219,226,2012-02-28,
,2220,36,1970-01-01,2011-03-20
,2220,209,2011-03-21,2012-02-27
,2220,233,2012-02-28,
,2221,41,1970-01-01,2011-03-20
,2221,214,2011-03-21,2012-02-27
,2221,242,2012-02-28,
,2222,38,1970-01-01,2011-03-20
,2222,200,2011-03-21,2012-02-27
,2222,223,2012-02-28,
,2223,38,1970-01-01,2011-03-20
,2223,200,2011-03-21,2012-02-27
,2223,223,2012-02-28,
,2224,129,1970-01-01,2011-03-20
,2224,204,2011-03-21,2012-02-27
,2224,228,2012-02-28,
,2225,129,1970-01-01,2011-03-20
,2225,204,2011-03-21,2012-02-27
,2225,228,2012-02-28,
,2226,129,1970-01-01,2011-03-20
,2226,204,2011-03-21,2012-02-27
,2226,228,2012-02-28,
,2227,129,1970-01-01,2011-03-20
,2227,204,2011-03-21,2012-02-27
,2227,228,2012-02-28,
,2228,129,1970-01-01,2011-03-20
,2228,204,2011-03-21,2012-02-27
,2228,228,2012-02-28,
,2229,129,1970-01-01,2011-03-20
,2229,204,2011-03-21,2012-02-27
,2229,228,2012-02-28,
,2230,129,1970-01-01,2011-03-20
,2230,204,2011-03-21,2012-02-27
,2230,228,2012-02-28,
,2231,36,1970-01-01,2011-03-20
,2231,209,2011-03-21,2012-02-27
,2231,233,2012-02-28,
,2232,36,1970-01-01,2011-03-20
,2232,209,2011-03-21,2012-02-27
,2232,233,2012-02-28,
,2233,36,1970-01-01,2011-03-20
,2233,209,2011-03-21,2012-02-27
,2233,313,2012-02-28,
,2234,38,1970-01-01,2011-03-20
,2234,200,2011-03-21,2012-02-27
,2234,223,2012-02-28,
,2235,38,1970-01-01,2011-03-20
,2235,200,2011-03-21,2012-02-27
,2235,223,2012-02-28,
,2236,38,1970-01-01,2011-03-20
,2236,200,2011-03-21,2012-02-27
,2236,223,2012-02-28,
,2237,38,1970-01-01,2011-03-20
,2237,219,2011-03-21,2012-02-27
,2237,223,2012-02-28,
,2238,41,1970-01-01,2011-03-20
,2238,214,2011-03-21,2012-02-27
,2238,242,2012-02-28,
,2239,36,1970-01-01,2011-03-20
,2239,209,2011-03-21,2012-02-27
,2239,233,2012-02-28,
,2240,36,1970-01-01,2011-03-20
,2240,209,2011-03-21,2012-02-27
,2240,233,2012-02-28,
,2241,36,1970-01-01,2011-03-20
,2241,209,2011-03-21,2012-02-27
,2241,233,2012-02-28,
,2242,36,1970-01-01,2011-03-20
,2242,209,2011-03-21,2012-02-27
,2242,233,2012-02-28,
,2243,36,1970-01-01,2011-03-20
,2243,209,2011-03-21,2012-02-27
,2243,233,2012-02-28,
,2244,38,1970-01-01,2011-03-20
,2244,200,2011-03-21,2012-02-27
,2244,364,2012-02-28,
,2245,43,1970-01-01,2011-03-20
,2245,203,2011-03-21,2012-02-27
,2245,227,2012-02-28,
,2246,43,1970-01-01,2011-03-20
,2246,203,2011-03-21,2012-02-27
,2246,227,2012-02-28,
,2247,36,1970-01-01,2011-03-20
,2247,209,2011-03-21,2012-02-27
,2247,233,2012-02-28,
,2248,43,1970-01-01,2011-03-20
,2248,203,2011-03-21,2012-02-27
,2248,227,2012-02-28,
,2249,38,1970-01-01,2011-03-20
,2249,200,2011-03-21,2012-02-27
,2249,223,2012-02-28,
,2250,43,1970-01-01,2011-03-20
,2250,203,2011-03-21,2012-02-27
,2250,227,2012-02-28,
,2251,36,1970-01-01,2011-03-20
,2251,209,2011-03-21,2012-02-27
,2251,313,2012-02-28,
,2252,38,1970-01-01,2011-03-20
,2252,200,2011-03-21,2012-02-27
,2252,364,2012-02-28,
,2253,38,1970-01-01,2011-03-20
,2253,200,2011-03-21,2012-02-27
,2253,223,2012-02-28,
,2254,38,1970-01-01,2011-03-20
,2254,200,2011-03-21,2012-02-27
,2254,223,2012-02-28,
,2255,38,1970-01-01,2011-03-20
,2255,200,2011-03-21,2012-02-27
,2255,223,2012-02-28,
,2256,38,1970-01-01,2011-03-20
,2256,200,2011-03-21,2012-02-27
,2256,223,2012-02-28,
,2257,38,1970-01-01,2011-03-20
,2257,200,2011-03-21,2012-02-27
,2257,223,2012-02-28,
,2258,38,1970-01-01,2011-03-20
,2258,200,2011-03-21,2012-02-27
,2258,223,2012-02-28,
,2259,37,1970-01-01,2011-03-20
,2259,210,2011-03-21,2012-02-27
,2259,234,2012-02-28,
,2260,37,1970-01-01,2011-03-20
,2260,210,2011-03-21,2012-02-27
,2260,234,2012-02-28,
,2261,38,1970-01-01,2011-03-20
,2261,200,2011-03-21,2012-02-27
,2261,223,2012-02-28,
,2262,38,1970-01-01,2011-03-20
,2262,200,2011-03-21,2012-02-27
,2262,223,2012-02-28,
,2263,38,1970-01-01,2011-03-20
,2263,200,2011-03-21,2012-02-27
,2263,223,2012-02-28,
,2264,38,1970-01-01,2011-03-20
,2264,200,2011-03-21,2012-02-27
,2264,223,2012-02-28,
,2265,41,1970-01-01,2011-03-20
,2265,214,2011-03-21,2012-02-27
,2265,242,2012-02-28,
,2266,36,1970-01-01,2011-03-20
,2266,210,2011-03-21,2012-02-27
,2266,234,2012-02-28,
,2267,41,1970-01-01,2011-03-20
,2267,214,2011-03-21,2012-02-27
,2267,238,2012-02-28,
,2268,43,1970-01-01,2011-03-20
,2268,203,2011-03-21,2012-02-27
,2268,227,2012-02-28,
,2269,38,1970-01-01,2011-03-20
,2269,200,2011-03-21,2012-02-27
,2269,223,2012-02-28,
,2270,36,1970-01-01,2011-03-20
,2270,209,2011-03-21,2012-02-27
,2270,233,2012-02-28,
,2271,36,1970-01-01,2011-03-20
,2271,210,2011-03-21,2012-02-27
,2271,234,2012-02-28,
,2272,38,1970-01-01,2011-03-20
,2272,200,2011-03-21,2012-02-27
,2272,223,2012-02-28,
,2273,36,1970-01-01,2011-03-20
,2273,209,2011-03-21,2012-02-27
,2273,233,2012-02-28,
,2274,41,1970-01-01,2011-03-20
,2274,215,2011-03-21,2012-02-27
,2274,239,2012-02-28,
,2275,38,1970-01-01,2011-03-20
,2275,200,2011-03-21,2012-02-27
,2275,223,2012-02-28,
,2276,36,1970-01-01,2011-03-20
,2276,209,2011-03-21,2012-02-27
,2276,233,2012-02-28,
,2277,36,1970-01-01,2011-03-20
,2277,209,2011-03-21,2012-02-27
,2277,321,2012-02-28,
,2278,36,1970-01-01,2011-03-20
,2278,210,2011-03-21,2012-02-27
,2278,234,2012-02-28,
,2279,38,1970-01-01,2011-03-20
,2279,200,2011-03-21,2012-02-27
,2279,223,2012-02-28,
,2280,42,1970-01-01,2011-03-20
,2280,205,2011-03-21,2012-02-27
,2280,229,2012-02-28,
,2281,38,1970-01-01,2011-03-20
,2281,200,2011-03-21,2012-02-27
,2281,223,2012-02-28,
,2282,38,1970-01-01,2011-03-20
,2282,200,2011-03-21,2012-02-27
,2282,223,2012-02-28,
,2283,36,1970-01-01,2011-03-20
,2283,209,2011-03-21,2012-02-27
,2283,313,2012-02-28,
